end_address,end_lat,end_lon,zip,step
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.41580829999999,-122.2976023,98108.0,11
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.4259492,-122.2970961,98108.0,11
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.4264267,-122.2975981,98108.0,12
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.4327209,-122.2976565,98108.0,10
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.4354746,-122.2971112,98108.0,11
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.435593,-122.2930078,98108.0,10
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.4403712,-122.2952919,98108.0,12
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.4443233,-122.2953966,98108.0,5
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.4444704,-122.2913078,98108.0,6
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.4513278,-122.2950592,98108.0,5
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.4525436,-122.2952177,98108.0,11
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.45460449999999,-122.2608914,98108.0,12
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.4599124,-122.2442464,98108.0,10
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.4633319,-122.2195008,98108.0,14
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.6023223,-122.3378325,98108.0,9
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.603618,-122.3321673,98108.0,11
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.6049169,-122.3364675,98108.0,9
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.6068445,-122.3311121,98108.0,11
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.60691980000001,-122.3321354,98108.0,10
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.6069934,-122.3383605,98108.0,11
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.6071107,-122.3338507,98108.0,12
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.607654,-122.3338695,98108.0,9
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.6076645,-122.339495,98108.0,12
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.6083417,-122.3322536,98108.0,9
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.6095595,-122.3406994,98108.0,11
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.6100971,-122.3350631,98108.0,10
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.6106084,-122.3339786,98108.0,8
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.61095160000001,-122.3473434,98108.0,8
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.6119853,-122.333716,98108.0,10
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.6136335,-122.3410064,98108.0,10
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.614221,-122.3380349,98108.0,8
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.6180792,-122.3375439,98108.0,14
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.62017119999999,-122.3492968,98108.0,10
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.62511800000001,-122.3488961,98108.0,8
"9404 E Marginal Way S, Seattle, WA 98108, USA",47.6251322,-122.3449769,98108.0,10
"99 Union St, Seattle, WA 98101, USA",47.4444704,-122.2913078,98101.0,14
"99 Union St, Seattle, WA 98101, USA",47.5423197,-121.8366769,98101.0,17
"99 Union St, Seattle, WA 98101, USA",47.6026694,-122.3373788,98101.0,5
"99 Union St, Seattle, WA 98101, USA",47.603618,-122.3321673,98101.0,5
"99 Union St, Seattle, WA 98101, USA",47.6049169,-122.3364675,98101.0,3
"99 Union St, Seattle, WA 98101, USA",47.6052057,-122.3397437,98101.0,5
"99 Union St, Seattle, WA 98101, USA",47.6063821,-122.3322283,98101.0,6
"99 Union St, Seattle, WA 98101, USA",47.6071107,-122.3338507,98101.0,5
"99 Union St, Seattle, WA 98101, USA",47.6072677,-122.1894233,98101.0,14
"99 Union St, Seattle, WA 98101, USA",47.6109794,-122.1901304,98101.0,17
"99 Union St, Seattle, WA 98101, USA",47.6136335,-122.3410064,98101.0,5
"99 Union St, Seattle, WA 98101, USA",47.6156004,-122.2008899,98101.0,13
"99 Union St, Seattle, WA 98101, USA",47.6180792,-122.3375439,98101.0,9
"99 Union St, Seattle, WA 98101, USA",47.62017119999999,-122.3492968,98101.0,5
"99 Union St, Seattle, WA 98101, USA",47.6203244,-122.3436986,98101.0,8
"99 Union St, Seattle, WA 98101, USA",47.6203717,-122.3593736,98101.0,6
"99 Union St, Seattle, WA 98101, USA",47.8124792,-122.382897,98101.0,10
"99 Union St, Seattle, WA 98101, USA",47.9487436,-122.304276,98101.0,8
"Alki Beach Park, 1702 Alki Ave SW, Seattle, WA 98116, USA",47.435593,-122.2930078,98116.0,15
"Alki Beach Park, 1702 Alki Ave SW, Seattle, WA 98116, USA",47.4443233,-122.2953966,98116.0,20
"Alki Beach Park, 1702 Alki Ave SW, Seattle, WA 98116, USA",47.4444704,-122.2913078,98116.0,21
"Alki Beach Park, 1702 Alki Ave SW, Seattle, WA 98116, USA",47.6023223,-122.3378325,98116.0,18
"Alki Beach Park, 1702 Alki Ave SW, Seattle, WA 98116, USA",47.603618,-122.3321673,98116.0,18
"Alki Beach Park, 1702 Alki Ave SW, Seattle, WA 98116, USA",47.6049169,-122.3364675,98116.0,18
"Alki Beach Park, 1702 Alki Ave SW, Seattle, WA 98116, USA",47.6064648,-122.3332503,98116.0,18
"Alki Beach Park, 1702 Alki Ave SW, Seattle, WA 98116, USA",47.6068445,-122.3311121,98116.0,23
"Alki Beach Park, 1702 Alki Ave SW, Seattle, WA 98116, USA",47.6071107,-122.3338507,98116.0,18
"Alki Beach Park, 1702 Alki Ave SW, Seattle, WA 98116, USA",47.607654,-122.3338695,98116.0,21
"Alki Beach Park, 1702 Alki Ave SW, Seattle, WA 98116, USA",47.6076645,-122.339495,98116.0,19
"Alki Beach Park, 1702 Alki Ave SW, Seattle, WA 98116, USA",47.6083417,-122.3322536,98116.0,21
"Alki Beach Park, 1702 Alki Ave SW, Seattle, WA 98116, USA",47.6100971,-122.3350631,98116.0,22
"Alki Beach Park, 1702 Alki Ave SW, Seattle, WA 98116, USA",47.6106084,-122.3339786,98116.0,20
"Alki Beach Park, 1702 Alki Ave SW, Seattle, WA 98116, USA",47.61095160000001,-122.3473434,98116.0,17
"Alki Beach Park, 1702 Alki Ave SW, Seattle, WA 98116, USA",47.6119853,-122.333716,98116.0,22
"Alki Beach Park, 1702 Alki Ave SW, Seattle, WA 98116, USA",47.6136335,-122.3410064,98116.0,22
"Alki Beach Park, 1702 Alki Ave SW, Seattle, WA 98116, USA",47.614221,-122.3380349,98116.0,20
"Alki Beach Park, 1702 Alki Ave SW, Seattle, WA 98116, USA",47.6180792,-122.3375439,98116.0,20
"Alki Beach Park, 1702 Alki Ave SW, Seattle, WA 98116, USA",47.62017119999999,-122.3492968,98116.0,19
"Alki Beach Park, 1702 Alki Ave SW, Seattle, WA 98116, USA",47.62511800000001,-122.3488961,98116.0,17
"Alki Beach Park, 1702 Alki Ave SW, Seattle, WA 98116, USA",47.6251322,-122.3449769,98116.0,19
"Auburn Station, Auburn, WA 98001, USA",47.44826279999999,-122.2984349,98001.0,10
"Auburn Station, Auburn, WA 98001, USA",47.61429649999999,-122.3338692,98001.0,15
"Bay View State Park, 10901 Bayview Edison Rd, Mt Vernon, WA 98273, USA",48.0917543,-122.1857114,98273.0,10
"Beacon Hill Stn Tun & Beacon Av S/S Lander St, Seattle, WA 98144, USA",47.44826279999999,-122.2984349,98144.0,11
"Beacon Hill Stn Tun & Beacon Av S/S Lander St, Seattle, WA 98144, USA",47.61429649999999,-122.3338692,98144.0,15
"Beacon Hill Stn Tun & Beacon Av S/S Lander St, Seattle, WA 98144, USA",47.62511800000001,-122.3488961,98144.0,10
"Bellingham International Airport, 4255 Mitchell Way, Bellingham, WA 98226, USA",47.44826279999999,-122.2984349,98226.0,10
"Boren Ave N, Seattle, WA 98109, USA",47.44826279999999,-122.2984349,98109.0,9
"Boren Ave N, Seattle, WA 98109, USA",47.6288578,-122.3423083,98109.0,6
"Cama Beach | Historical State Park, 1880 W Camano Dr, Camano, WA 98282, USA",48.0917543,-122.1857114,98282.0,12
"Camano Island State Park, 2269 Lowell Point Rd, Camano, WA 98282, USA",48.0917543,-122.1857114,98282.0,13
"Capitol Hill Station, 140 Broadway E, Seattle, WA 98102, USA",47.44826279999999,-122.2984349,98102.0,11
"Capitol Hill Station, 140 Broadway E, Seattle, WA 98102, USA",47.6152935,-122.3339057,98102.0,6
"Capitol Hill Station, 140 Broadway E, Seattle, WA 98102, USA",47.6185886,-122.3509134,98102.0,4
"Capitol Hill Station, 140 Broadway E, Seattle, WA 98102, USA",47.6288578,-122.3423083,98102.0,9
"Carkeek Park, 950 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.435593,-122.2930078,98177.0,16
"Carkeek Park, 950 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.4443233,-122.2953966,98177.0,16
"Carkeek Park, 950 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.4444704,-122.2913078,98177.0,18
"Carkeek Park, 950 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.6023223,-122.3378325,98177.0,18
"Carkeek Park, 950 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.603618,-122.3321673,98177.0,15
"Carkeek Park, 950 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.6049169,-122.3364675,98177.0,15
"Carkeek Park, 950 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.6068445,-122.3311121,98177.0,17
"Carkeek Park, 950 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.60691980000001,-122.3321354,98177.0,14
"Carkeek Park, 950 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.6071107,-122.3338507,98177.0,15
"Carkeek Park, 950 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.607654,-122.3338695,98177.0,15
"Carkeek Park, 950 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.6076645,-122.339495,98177.0,13
"Carkeek Park, 950 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.6083417,-122.3322536,98177.0,17
"Carkeek Park, 950 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.6100971,-122.3350631,98177.0,16
"Carkeek Park, 950 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.6106084,-122.3339786,98177.0,14
"Carkeek Park, 950 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.61095160000001,-122.3473434,98177.0,12
"Carkeek Park, 950 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.6119853,-122.333716,98177.0,14
"Carkeek Park, 950 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.6136335,-122.3410064,98177.0,14
"Carkeek Park, 950 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.614221,-122.3380349,98177.0,14
"Carkeek Park, 950 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.6180792,-122.3375439,98177.0,20
"Carkeek Park, 950 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.62017119999999,-122.3492968,98177.0,12
"Carkeek Park, 950 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.6252694,-122.3445728,98177.0,9
"Cell Phone Lot, SeaTac, WA 98188, USA",47.239863,-122.4119304,98188.0,12
"Cell Phone Lot, SeaTac, WA 98188, USA",47.3159236,-122.3000278,98188.0,11
"Cell Phone Lot, SeaTac, WA 98188, USA",47.41580829999999,-122.2976023,98188.0,6
"Cell Phone Lot, SeaTac, WA 98188, USA",47.4259492,-122.2970961,98188.0,6
"Cell Phone Lot, SeaTac, WA 98188, USA",47.4264267,-122.2975981,98188.0,5
"Cell Phone Lot, SeaTac, WA 98188, USA",47.4327209,-122.2976565,98188.0,7
"Cell Phone Lot, SeaTac, WA 98188, USA",47.4354746,-122.2971112,98188.0,6
"Cell Phone Lot, SeaTac, WA 98188, USA",47.435593,-122.2930078,98188.0,7
"Cell Phone Lot, SeaTac, WA 98188, USA",47.4403712,-122.2952919,98188.0,7
"Cell Phone Lot, SeaTac, WA 98188, USA",47.4443233,-122.2953966,98188.0,6
"Cell Phone Lot, SeaTac, WA 98188, USA",47.4444704,-122.2913078,98188.0,7
"Cell Phone Lot, SeaTac, WA 98188, USA",47.4513278,-122.2950592,98188.0,4
"Cell Phone Lot, SeaTac, WA 98188, USA",47.4525436,-122.2952177,98188.0,4
"Cell Phone Lot, SeaTac, WA 98188, USA",47.45460449999999,-122.2608914,98188.0,10
"Cell Phone Lot, SeaTac, WA 98188, USA",47.4599124,-122.2442464,98188.0,10
"Cell Phone Lot, SeaTac, WA 98188, USA",47.4633319,-122.2195008,98188.0,17
"City Hall Park, 450 3rd Ave, Seattle, WA 98104, USA",48.0904714,-122.1865016,98104.0,10
"Columbia City, 4818 Martin Luther King Jr Way S, Seattle, WA 98108, USA",47.44826279999999,-122.2984349,98108.0,11
"Columbia City, 4818 Martin Luther King Jr Way S, Seattle, WA 98108, USA",47.61429649999999,-122.3338692,98108.0,15
"Columbia City, 4818 Martin Luther King Jr Way S, Seattle, WA 98108, USA",47.62511800000001,-122.3488961,98108.0,10
"Columbia City, 4818 Martin Luther King Jr Way S, Seattle, WA 98108, USA",47.6288578,-122.3423083,98108.0,10
"Deception Pass Bridge, North Whidbey, Oak Harbor, WA 98277, USA",48.0917543,-122.1857114,98277.0,12
"Deception Pass State Park, 41229 WA-20, Oak Harbor, WA 98277, USA",48.0917543,-122.1857114,98277.0,12
"Discovery Park, 3801 Discovery Park Blvd, Seattle, WA 98199, USA",47.435593,-122.2930078,98199.0,17
"Discovery Park, 3801 Discovery Park Blvd, Seattle, WA 98199, USA",47.4443233,-122.2953966,98199.0,22
"Discovery Park, 3801 Discovery Park Blvd, Seattle, WA 98199, USA",47.4444704,-122.2913078,98199.0,23
"Discovery Park, 3801 Discovery Park Blvd, Seattle, WA 98199, USA",47.6023223,-122.3378325,98199.0,13
"Discovery Park, 3801 Discovery Park Blvd, Seattle, WA 98199, USA",47.603618,-122.3321673,98199.0,15
"Discovery Park, 3801 Discovery Park Blvd, Seattle, WA 98199, USA",47.6049169,-122.3364675,98199.0,13
"Discovery Park, 3801 Discovery Park Blvd, Seattle, WA 98199, USA",47.60690719999999,-122.3305959,98199.0,15
"Discovery Park, 3801 Discovery Park Blvd, Seattle, WA 98199, USA",47.60691980000001,-122.3321354,98199.0,11
"Discovery Park, 3801 Discovery Park Blvd, Seattle, WA 98199, USA",47.6071107,-122.3338507,98199.0,13
"Discovery Park, 3801 Discovery Park Blvd, Seattle, WA 98199, USA",47.607654,-122.3338695,98199.0,12
"Discovery Park, 3801 Discovery Park Blvd, Seattle, WA 98199, USA",47.6076645,-122.339495,98199.0,12
"Discovery Park, 3801 Discovery Park Blvd, Seattle, WA 98199, USA",47.6083417,-122.3322536,98199.0,14
"Discovery Park, 3801 Discovery Park Blvd, Seattle, WA 98199, USA",47.6100971,-122.3350631,98199.0,11
"Discovery Park, 3801 Discovery Park Blvd, Seattle, WA 98199, USA",47.6106084,-122.3339786,98199.0,16
"Discovery Park, 3801 Discovery Park Blvd, Seattle, WA 98199, USA",47.61095160000001,-122.3473434,98199.0,12
"Discovery Park, 3801 Discovery Park Blvd, Seattle, WA 98199, USA",47.6119853,-122.333716,98199.0,13
"Discovery Park, 3801 Discovery Park Blvd, Seattle, WA 98199, USA",47.6135347,-122.3388299,98199.0,11
"Discovery Park, 3801 Discovery Park Blvd, Seattle, WA 98199, USA",47.6136335,-122.3410064,98199.0,13
"Discovery Park, 3801 Discovery Park Blvd, Seattle, WA 98199, USA",47.6180792,-122.3375439,98199.0,14
"Discovery Park, 3801 Discovery Park Blvd, Seattle, WA 98199, USA",47.6185886,-122.3509134,98199.0,10
"Discovery Park, 3801 Discovery Park Blvd, Seattle, WA 98199, USA",47.62017119999999,-122.3492968,98199.0,13
"Discovery Park, 3801 Discovery Park Blvd, Seattle, WA 98199, USA",47.6252694,-122.3445728,98199.0,14
"Downtown Park, 10201 NE 4th St, Bellevue, WA 98004, USA",47.435593,-122.2930078,98004.0,13
"Downtown Park, 10201 NE 4th St, Bellevue, WA 98004, USA",47.4443233,-122.2953966,98004.0,12
"Downtown Park, 10201 NE 4th St, Bellevue, WA 98004, USA",47.4444704,-122.2913078,98004.0,13
"Downtown Park, 10201 NE 4th St, Bellevue, WA 98004, USA",47.6023223,-122.3378325,98004.0,17
"Downtown Park, 10201 NE 4th St, Bellevue, WA 98004, USA",47.603618,-122.3321673,98004.0,15
"Downtown Park, 10201 NE 4th St, Bellevue, WA 98004, USA",47.6049169,-122.3364675,98004.0,15
"Downtown Park, 10201 NE 4th St, Bellevue, WA 98004, USA",47.6068445,-122.3311121,98004.0,10
"Downtown Park, 10201 NE 4th St, Bellevue, WA 98004, USA",47.60691980000001,-122.3321354,98004.0,14
"Downtown Park, 10201 NE 4th St, Bellevue, WA 98004, USA",47.6071107,-122.3338507,98004.0,15
"Downtown Park, 10201 NE 4th St, Bellevue, WA 98004, USA",47.607654,-122.3338695,98004.0,15
"Downtown Park, 10201 NE 4th St, Bellevue, WA 98004, USA",47.6076645,-122.339495,98004.0,13
"Downtown Park, 10201 NE 4th St, Bellevue, WA 98004, USA",47.6083417,-122.3322536,98004.0,11
"Downtown Park, 10201 NE 4th St, Bellevue, WA 98004, USA",47.6100971,-122.3350631,98004.0,16
"Downtown Park, 10201 NE 4th St, Bellevue, WA 98004, USA",47.6106084,-122.3339786,98004.0,14
"Downtown Park, 10201 NE 4th St, Bellevue, WA 98004, USA",47.61095160000001,-122.3473434,98004.0,12
"Downtown Park, 10201 NE 4th St, Bellevue, WA 98004, USA",47.6119853,-122.333716,98004.0,14
"Downtown Park, 10201 NE 4th St, Bellevue, WA 98004, USA",47.6136335,-122.3410064,98004.0,14
"Downtown Park, 10201 NE 4th St, Bellevue, WA 98004, USA",47.614221,-122.3380349,98004.0,14
"Downtown Park, 10201 NE 4th St, Bellevue, WA 98004, USA",47.6180792,-122.3375439,98004.0,20
"Downtown Park, 10201 NE 4th St, Bellevue, WA 98004, USA",47.62017119999999,-122.3492968,98004.0,16
"Downtown Park, 10201 NE 4th St, Bellevue, WA 98004, USA",47.6251322,-122.3449769,98004.0,16
"Edmonds, 199 Sunset Ave S, Edmonds, WA 98020, USA",47.4444704,-122.2913078,98020.0,13
"Edmonds, 199 Sunset Ave S, Edmonds, WA 98020, USA",47.6071107,-122.3338507,98020.0,10
"Edmonds, 199 Sunset Ave S, Edmonds, WA 98020, USA",47.6136335,-122.3410064,98020.0,9
"Edmonds, 199 Sunset Ave S, Edmonds, WA 98020, USA",47.6180792,-122.3375439,98020.0,15
"Evergreen Point Floating Bridge, Seattle, WA 98105, USA",47.435593,-122.2930078,98105.0,8
"Evergreen Point Floating Bridge, Seattle, WA 98105, USA",47.4443233,-122.2953966,98105.0,8
"Evergreen Point Floating Bridge, Seattle, WA 98105, USA",47.4444704,-122.2913078,98105.0,10
"Evergreen Point Floating Bridge, Seattle, WA 98105, USA",47.6023223,-122.3378325,98105.0,10
"Evergreen Point Floating Bridge, Seattle, WA 98105, USA",47.603618,-122.3321673,98105.0,7
"Evergreen Point Floating Bridge, Seattle, WA 98105, USA",47.6049169,-122.3364675,98105.0,7
"Evergreen Point Floating Bridge, Seattle, WA 98105, USA",47.6068445,-122.3311121,98105.0,9
"Evergreen Point Floating Bridge, Seattle, WA 98105, USA",47.60691980000001,-122.3321354,98105.0,6
"Evergreen Point Floating Bridge, Seattle, WA 98105, USA",47.6071107,-122.3338507,98105.0,7
"Evergreen Point Floating Bridge, Seattle, WA 98105, USA",47.607654,-122.3338695,98105.0,7
"Evergreen Point Floating Bridge, Seattle, WA 98105, USA",47.6076645,-122.339495,98105.0,5
"Evergreen Point Floating Bridge, Seattle, WA 98105, USA",47.6083417,-122.3322536,98105.0,9
"Evergreen Point Floating Bridge, Seattle, WA 98105, USA",47.6100971,-122.3350631,98105.0,8
"Evergreen Point Floating Bridge, Seattle, WA 98105, USA",47.6106084,-122.3339786,98105.0,6
"Evergreen Point Floating Bridge, Seattle, WA 98105, USA",47.61095160000001,-122.3473434,98105.0,10
"Evergreen Point Floating Bridge, Seattle, WA 98105, USA",47.6119853,-122.333716,98105.0,6
"Evergreen Point Floating Bridge, Seattle, WA 98105, USA",47.6136335,-122.3410064,98105.0,6
"Evergreen Point Floating Bridge, Seattle, WA 98105, USA",47.614221,-122.3380349,98105.0,6
"Evergreen Point Floating Bridge, Seattle, WA 98105, USA",47.6180792,-122.3375439,98105.0,12
"Evergreen Point Floating Bridge, Seattle, WA 98105, USA",47.62017119999999,-122.3492968,98105.0,8
"Evergreen Point Floating Bridge, Seattle, WA 98105, USA",47.6251322,-122.3449769,98105.0,8
"Fauntleroy Ferry Terminal, Seattle, WA 98136, USA",47.239863,-122.4119304,98136.0,19
"Fauntleroy Ferry Terminal, Seattle, WA 98136, USA",47.3159236,-122.3000278,98136.0,18
"Fauntleroy Ferry Terminal, Seattle, WA 98136, USA",47.41580829999999,-122.2976023,98136.0,23
"Fauntleroy Ferry Terminal, Seattle, WA 98136, USA",47.4264267,-122.2975981,98136.0,17
"Fauntleroy Ferry Terminal, Seattle, WA 98136, USA",47.4327209,-122.2976565,98136.0,17
"Fauntleroy Ferry Terminal, Seattle, WA 98136, USA",47.4354746,-122.2971112,98136.0,20
"Fort Casey State Park, 1280 Engle Rd, Coupeville, WA 98239, USA",48.0904714,-122.1865016,98239.0,16
"Fort Ebey State Park, 400 Hill Valley Dr, Coupeville, WA 98239, USA",48.0917543,-122.1857114,98239.0,16
"Fort Flagler Historical State Park, 10541 Flagler Rd, Nordland, WA 98358, USA",48.0904714,-122.1865016,98358.0,18
"Fort Worden Historical State Park, 200 Battery Way, Port Townsend, WA 98368, USA",48.0904714,-122.1865016,98368.0,24
"Golden Gardens Park, 8498 Seaview Pl NW, Seattle, WA 98117, USA",47.435593,-122.2930078,98117.0,12
"Golden Gardens Park, 8498 Seaview Pl NW, Seattle, WA 98117, USA",47.4443233,-122.2953966,98117.0,23
"Golden Gardens Park, 8498 Seaview Pl NW, Seattle, WA 98117, USA",47.4444704,-122.2913078,98117.0,24
"Golden Gardens Park, 8498 Seaview Pl NW, Seattle, WA 98117, USA",47.6023223,-122.3378325,98117.0,16
"Golden Gardens Park, 8498 Seaview Pl NW, Seattle, WA 98117, USA",47.603618,-122.3321673,98117.0,11
"Golden Gardens Park, 8498 Seaview Pl NW, Seattle, WA 98117, USA",47.6049169,-122.3364675,98117.0,16
"Golden Gardens Park, 8498 Seaview Pl NW, Seattle, WA 98117, USA",47.6068445,-122.3311121,98117.0,13
"Golden Gardens Park, 8498 Seaview Pl NW, Seattle, WA 98117, USA",47.60691980000001,-122.3321354,98117.0,10
"Golden Gardens Park, 8498 Seaview Pl NW, Seattle, WA 98117, USA",47.6071107,-122.3338507,98117.0,16
"Golden Gardens Park, 8498 Seaview Pl NW, Seattle, WA 98117, USA",47.607654,-122.3338695,98117.0,11
"Golden Gardens Park, 8498 Seaview Pl NW, Seattle, WA 98117, USA",47.6076645,-122.339495,98117.0,15
"Golden Gardens Park, 8498 Seaview Pl NW, Seattle, WA 98117, USA",47.6083417,-122.3322536,98117.0,13
"Golden Gardens Park, 8498 Seaview Pl NW, Seattle, WA 98117, USA",47.6100971,-122.3350631,98117.0,14
"Golden Gardens Park, 8498 Seaview Pl NW, Seattle, WA 98117, USA",47.6106084,-122.3339786,98117.0,10
"Golden Gardens Park, 8498 Seaview Pl NW, Seattle, WA 98117, USA",47.61095160000001,-122.3473434,98117.0,15
"Golden Gardens Park, 8498 Seaview Pl NW, Seattle, WA 98117, USA",47.6119853,-122.333716,98117.0,10
"Golden Gardens Park, 8498 Seaview Pl NW, Seattle, WA 98117, USA",47.6135347,-122.3388299,98117.0,14
"Golden Gardens Park, 8498 Seaview Pl NW, Seattle, WA 98117, USA",47.6136335,-122.3410064,98117.0,16
"Golden Gardens Park, 8498 Seaview Pl NW, Seattle, WA 98117, USA",47.6180792,-122.3375439,98117.0,17
"Golden Gardens Park, 8498 Seaview Pl NW, Seattle, WA 98117, USA",47.6185886,-122.3509134,98117.0,13
"Golden Gardens Park, 8498 Seaview Pl NW, Seattle, WA 98117, USA",47.62017119999999,-122.3492968,98117.0,16
"Golden Gardens Park, 8498 Seaview Pl NW, Seattle, WA 98117, USA",47.6252694,-122.3445728,98117.0,15
"I-5, Tenino, WA 98589, USA",47.3159236,-122.3000278,98589.0,12
"King County International Airport - Boeing Field, 7277 Perimeter Rd S, Seattle, WA 98108, USA",47.44826279999999,-122.2984349,98108.0,12
"King Street Station, 303 S Jackson St, Seattle, WA 98104, USA",47.44826279999999,-122.2984349,98104.0,10
"King Street Station, 303 S Jackson St, Seattle, WA 98104, USA",47.61429649999999,-122.3338692,98104.0,8
"King Street Station, 303 S Jackson St, Seattle, WA 98104, USA",47.6185886,-122.3509134,98104.0,7
"King Street Station, 303 S Jackson St, Seattle, WA 98104, USA",47.6288578,-122.3423083,98104.0,8
"King Street Station, 303 S Jackson St, Seattle, WA 98104, USA",47.6334305,-122.3802634,98104.0,13
"Lake Union Park, 860 Terry Ave N, Seattle, WA 98109, USA",47.435593,-122.2930078,98109.0,11
"Lake Union Park, 860 Terry Ave N, Seattle, WA 98109, USA",47.4443233,-122.2953966,98109.0,11
"Lake Union Park, 860 Terry Ave N, Seattle, WA 98109, USA",47.4444704,-122.2913078,98109.0,13
"Lake Union Park, 860 Terry Ave N, Seattle, WA 98109, USA",47.6023223,-122.3378325,98109.0,13
"Lake Union Park, 860 Terry Ave N, Seattle, WA 98109, USA",47.603618,-122.3321673,98109.0,10
"Lake Union Park, 860 Terry Ave N, Seattle, WA 98109, USA",47.6049169,-122.3364675,98109.0,10
"Lake Union Park, 860 Terry Ave N, Seattle, WA 98109, USA",47.6068445,-122.3311121,98109.0,12
"Lake Union Park, 860 Terry Ave N, Seattle, WA 98109, USA",47.60691980000001,-122.3321354,98109.0,9
"Lake Union Park, 860 Terry Ave N, Seattle, WA 98109, USA",47.6071107,-122.3338507,98109.0,10
"Lake Union Park, 860 Terry Ave N, Seattle, WA 98109, USA",47.607654,-122.3338695,98109.0,10
"Lake Union Park, 860 Terry Ave N, Seattle, WA 98109, USA",47.6076645,-122.339495,98109.0,8
"Lake Union Park, 860 Terry Ave N, Seattle, WA 98109, USA",47.6083417,-122.3322536,98109.0,12
"Lake Union Park, 860 Terry Ave N, Seattle, WA 98109, USA",47.6100971,-122.3350631,98109.0,11
"Lake Union Park, 860 Terry Ave N, Seattle, WA 98109, USA",47.6106084,-122.3339786,98109.0,9
"Lake Union Park, 860 Terry Ave N, Seattle, WA 98109, USA",47.61095160000001,-122.3473434,98109.0,9
"Lake Union Park, 860 Terry Ave N, Seattle, WA 98109, USA",47.6119853,-122.333716,98109.0,9
"Lake Union Park, 860 Terry Ave N, Seattle, WA 98109, USA",47.6136335,-122.3410064,98109.0,9
"Lake Union Park, 860 Terry Ave N, Seattle, WA 98109, USA",47.6137828,-122.3375832,98109.0,6
"Lake Union Park, 860 Terry Ave N, Seattle, WA 98109, USA",47.6180792,-122.3375439,98109.0,10
"Lake Union Park, 860 Terry Ave N, Seattle, WA 98109, USA",47.62017119999999,-122.3492968,98109.0,8
"Lake Union Park, 860 Terry Ave N, Seattle, WA 98109, USA",47.6251322,-122.3449769,98109.0,8
"Larrabee State Park, 245 Chuckanut Dr, Bellingham, WA 98229, USA",48.0917543,-122.1857114,98229.0,9
"Lincoln Park, 8011 Fauntleroy Way SW, Seattle, WA 98136, USA",47.239863,-122.4119304,98136.0,23
